"Paper","Experiment","Lab","SubjectGroup","YA_N","OA_N","OA_Age","YA_YearsEducation","OA_YearsEducation","Words","Faces","Pictures","Text","PositiveValence","NeutralValence","NegativeValence","VisualOnly","AuditoryOnly","Audiovisual","Production","IntentionalEncoding","SelfPacedStudy","StudyTimePerItem.Sec","DeepOrientingTask","ShallowOrientingTask","GenerationTask","DividedAttention","NumMemoranda","MultipleStudyOpportunities","InterveningCuedRecall","InterveningFreeRecall","ContinuousRecog","RetentionInterval","NumTestProbes","ConjunctionLures","ComponentLures","SemanticLures","FeaturalLures","UnrelatedLures","ProportionLures","ProportionLures.cen","YA_Discrimination","OA_Discrimination","EffectSize_Discrimination","YA_Criterion","OA_Criterion","EffectSize_Criterion","YA_HR","OA_HR","YA_FAR","OA_FAR"
"May Rahhal Berry Leighton 2005","May Rahhal Berry Leighton 2005 Expt 1","Rahhal","May Rahhal Berry Leighton 2005 Expt 1-StudyTask=learn location-TestValence=Neutral",56,56,68.5,14.2,15,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,4,"FALSE","FALSE","FALSE","FALSE",24,FALSE,"FALSE","FALSE","FALSE",5,36,"FALSE","FALSE","FALSE","FALSE",TRUE,0.333333333,-0.166666667,1.92466920865357,1.65182892890792,-0.27284027974565,-0.271238477037722,-0.148397103724011,-0.12284137331371,0.89,0.835,0.245,0.25
"May Rahhal Berry Leighton 2005","May Rahhal Berry Leighton 2005 Expt 1","Rahhal","May Rahhal Berry Leighton 2005 Expt 1-StudyTask=learn location-TestValence=Negative",28,28,68.5,14.2,15,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,4,"FALSE","FALSE","FALSE","FALSE",24,FALSE,"FALSE","FALSE","FALSE",5,36,"FALSE","FALSE","FALSE","FALSE",TRUE,0.333333333,-0.166666667,1.89858434322749,1.74273595233388,-0.155848390893609,-0.177098957425058,-0.165065413326851,-0.0120335440982068,0.87,0.85,0.22,0.24
"May Rahhal Berry Leighton 2005","May Rahhal Berry Leighton 2005 Expt 2","Rahhal","May Rahhal Berry Leighton 2005 Expt 2-StudyTask=learn location-TestValence=Neutral",56,56,68.4,14.2,15,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,4,"FALSE","FALSE","FALSE","FALSE",24,FALSE,"FALSE","FALSE","FALSE",5,36,"FALSE","FALSE","FALSE","FALSE",TRUE,0.333333333,-0.166666667,1.69162573436681,1.30320509976572,-0.388420634601082,-0.292191857193774,-0.252710751958376,-0.0394811052353986,0.87,0.815,0.29,0.345
"May Rahhal Berry Leighton 2005","May Rahhal Berry Leighton 2005 Expt 2","Rahhal","May Rahhal Berry Leighton 2005 Expt 2-StudyTask=learn location-TestValence=Negative",28,28,68.4,13.6,15.6,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,4,"FALSE","FALSE","FALSE","FALSE",24,FALSE,"FALSE","FALSE","FALSE",5,36,"FALSE","FALSE","FALSE","FALSE",TRUE,0.333333333,-0.166666667,1.70923263631002,1.25964604124559,-0.449586595064425,-0.271774810883792,-0.324342232523398,0.0525674216396063,0.87,0.83,0.28,0.38
"McKoon Ratcliff 2012","McKoon Ratcliff 2012 Expt 1","Ratcliff","McKoon Ratcliff 2012 Expt 1-Only",39,73,74.17534247,13.4,15.70684932,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,1.5,"FALSE","FALSE","FALSE","FALSE",16,FALSE,"FALSE","FALSE","FALSE",0.08333,64,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,1.35328818802636,1.31068408344436,-0.0426041045819978,0.0980628954025162,0.221633358081206,-0.123570462678689,0.718564103,0.66775,0.21925641,0.19025
"McKoon Ratcliff 2012","McKoon Ratcliff 2012 Expt 1","Ratcliff","McKoon Ratcliff 2012 Expt 1-Only",39,73,74.17534247,13.4,15.70684932,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,1.5,"FALSE","FALSE","FALSE","FALSE",16,FALSE,"FALSE","FALSE","FALSE",0.08333,16,"TRUE","FALSE","FALSE","FALSE",FALSE,0.5,0,1.22167650956902,0.984832012581505,-0.236844496987516,0.0478397439815693,-0.0854983859379943,0.133338129919564,0.713282051,0.718339041,0.255051282,0.342034247
"McKoon Ratcliff 2013","McKoon Ratcliff 2013 Expt 1","Ratcliff","McKoon Ratcliff 2013 Expt 1-Only",30,67,73.67014925,13.4,14.67313433,"FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,0.416557734,"FALSE","FALSE","FALSE","FALSE",57,FALSE,"FALSE","FALSE","FALSE",0.08333,26,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,1.86953034098901,1.96294248782574,0.0934121468367277,0.0194000826516901,-0.171419518819637,0.190819601471327,0.82,0.875522388,0.17,0.208955224
"McKoon Ratcliff 2013","McKoon Ratcliff 2013 Expt 1","Ratcliff","McKoon Ratcliff 2013 Expt 1-Only",30,67,73.67014925,13.4,14.67313433,"FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,0.416557734,"FALSE","FALSE","FALSE","FALSE",57,FALSE,"FALSE","FALSE","FALSE",0.08333,26,"FALSE","FALSE","TRUE","FALSE",FALSE,0.5,0,0.583511741405997,0.384221290494561,-0.199290450911437,-0.623609217139815,-0.960780117485225,0.337170900345409,0.82,0.875522388,0.63,0.778955224
"Meade Roediger 2009","Meade Roediger 2009 Expt 1","Roediger","Meade Roediger 2009 Expt 1-Only",40,40,77,NA,NA,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,1.5,"FALSE","FALSE","FALSE","FALSE",102,FALSE,"TRUE","FALSE","FALSE",39,102,"FALSE","FALSE","TRUE","FALSE",FALSE,0.666666667,0.166666667,0.937174486619431,0.198189998439328,-0.738984488180103,-0.600567383696757,-0.797378364782252,0.196810981085495,0.8575,0.815,0.5525,0.7575
"Meade Roediger 2009","Meade Roediger 2009 Expt 2","Roediger","Meade Roediger 2009 Expt 2-Only",40,38,74,NA,NA,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,1.5,"FALSE","FALSE","FALSE","FALSE",102,FALSE,"FALSE","TRUE","FALSE",39,102,"FALSE","FALSE","TRUE","FALSE",FALSE,0.666666667,0.166666667,1.01136448123508,0.864252817720251,-0.147111663514828,-0.53075114887625,-0.583095624356903,0.0523444754806526,0.85,0.845,0.51,0.56
"Mickely Kensinger 2009","Mickely Kensinger 2009 Expt 1","Kensinger","Mickely Kensinger 2009 Expt 1-Only",26,26,78.2,13.94,16.07,"FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,1.5,"TRUE","FALSE","FALSE","FALSE",100,FALSE,"FALSE","FALSE","FALSE",45,200,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,3.55287599407745,1.87239860359262,-1.68047739048483,0.549909877002115,0.708654325155162,-0.158744448153047,0.89,0.59,0.01,0.05
"Mickely Kensinger 2009","Mickely Kensinger 2009 Expt 1","Kensinger","Mickely Kensinger 2009 Expt 1-Only",26,26,78.2,13.94,16.07,"FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,1.5,"TRUE","FALSE","FALSE","FALSE",100,FALSE,"FALSE","FALSE","FALSE",45,200,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,2.96226005332861,1.57165365150708,-1.39060640182152,0.330780646288295,0.440701294283069,-0.109920647994774,0.875,0.635,0.035,0.11
"Mickely Kensinger 2009","Mickely Kensinger 2009 Expt 1","Kensinger","Mickely Kensinger 2009 Expt 1-Only",26,26,78.2,13.94,16.07,"FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,1.5,"TRUE","FALSE","FALSE","FALSE",100,FALSE,"FALSE","FALSE","FALSE",45,200,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,3.22873570269791,1.63976323447436,-1.58897246822356,0.439381059282866,0.694220270382105,-0.254839211099238,0.88,0.55,0.02,0.065
"Mickely Kensinger 2009","Mickely Kensinger 2009 Expt 2","Kensinger","Mickely Kensinger 2009 Expt 2-Only",25,24,75.6,19.64,16.35,"FALSE","FALSE","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,1.5,"TRUE","FALSE","FALSE","FALSE",100,FALSE,"FALSE","FALSE","FALSE",45,200,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,2.86017015765006,2.2047181261286,-0.655452031521463,0.623663831806791,0.951389847567523,-0.327726015760731,0.79,0.56,0.02,0.02
"Mickely Kensinger 2009","Mickely Kensinger 2009 Expt 2","Kensinger","Mickely Kensinger 2009 Expt 2-Only",25,24,75.6,19.64,16.35,"FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,1.5,"TRUE","FALSE","FALSE","FALSE",100,FALSE,"FALSE","FALSE","FALSE",45,200,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,2.79615869599406,2.0807181766797,-0.715440519314361,0.482714260154218,0.655038621932284,-0.172324361778066,0.82,0.65,0.03,0.045
"Mickely Kensinger 2009","Mickely Kensinger 2009 Expt 2","Kensinger","Mickely Kensinger 2009 Expt 2-Only",25,24,75.6,19.64,16.35,"FALSE","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,1.5,"TRUE","FALSE","FALSE","FALSE",100,FALSE,"FALSE","FALSE","FALSE",45,200,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,2.83495886129745,1.78315783491288,-1.05180102638457,0.463314177502528,0.753274709495034,-0.289960531992506,0.83,0.555,0.03,0.05
"Mohanty Naveh-Benjamin Ratneshwar 2016","Mohanty Naveh-Benjamin Ratneshwar 2016 Expt 1","Naveh-Benjamin","Mohanty Naveh-Benjamin Ratneshwar 2016 Expt 1-Only",25,25,71.4,13.9,14.4,"TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,4.5,"FALSE","FALSE","FALSE","FALSE",28,FALSE,"FALSE","FALSE","FALSE",3,32,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,2.7863701403473,2.25848047571564,-0.527889664631663,0.0826059580055206,0.071118620173041,0.0114873378324796,0.905,0.855,0.07,0.115
"Mohanty Naveh-Benjamin Ratneshwar 2016","Mohanty Naveh-Benjamin Ratneshwar 2016 Expt 1","Naveh-Benjamin","Mohanty Naveh-Benjamin Ratneshwar 2016 Expt 1-Only",25,25,71.4,13.9,14.4,"TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,4.5,"FALSE","FALSE","FALSE","FALSE",28,FALSE,"FALSE","FALSE","FALSE",3,32,"TRUE","FALSE","FALSE","FALSE",FALSE,0.5,0,1.98600849328071,0.869961049073229,-1.11604744420748,-0.133386882398445,-0.271322038303473,0.137935155905029,0.87,0.76,0.195,0.435
"Mohanty Naveh-Benjamin Ratneshwar 2016","Mohanty Naveh-Benjamin Ratneshwar 2016 Expt 2","Naveh-Benjamin","Mohanty Naveh-Benjamin Ratneshwar 2016 Expt 2-Only",35,34,74.3,13.1,13.9,"TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,3.5,"FALSE","FALSE","FALSE","FALSE",64,FALSE,"FALSE","FALSE","FALSE",3,32,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,2.26867717300064,1.95504531626994,-0.3136318567307,0.237865222498405,0.394681150863755,-0.15681592836535,0.815,0.72,0.085,0.085
"Mohanty Naveh-Benjamin Ratneshwar 2016","Mohanty Naveh-Benjamin Ratneshwar 2016 Expt 2","Naveh-Benjamin","Mohanty Naveh-Benjamin Ratneshwar 2016 Expt 2-Only",35,34,74.3,13.1,13.9,"TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,3.5,"FALSE","FALSE","FALSE","FALSE",64,FALSE,"FALSE","FALSE","FALSE",3,48,"TRUE","FALSE","FALSE","FALSE",FALSE,0.666666667,0.166666667,2.51574182575631,1.91773898192669,-0.598002843829617,-0.0828841208120633,0.0992521267214326,-0.182136247533496,0.91,0.805,0.12,0.145
"Mohanty Naveh-Benjamin Ratneshwar 2016","Mohanty Naveh-Benjamin Ratneshwar 2016 Expt 2","Naveh-Benjamin","Mohanty Naveh-Benjamin Ratneshwar 2016 Expt 2-Only",35,34,74.3,13.1,13.9,"TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,3.5,"FALSE","FALSE","FALSE","FALSE",64,FALSE,"FALSE","FALSE","FALSE",3,48,"TRUE","FALSE","TRUE","FALSE",FALSE,0.666666667,0.166666667,2.46714616272902,1.65079164174684,-0.816354520982176,0.107181952325708,-0.30099530816538,0.408177260491088,0.87,0.87,0.09,0.3
"Morcom et al 2010","Morcom et al 2010 Expt 1","Morcom","Morcom et al 2010 Expt 1-Only",15,12,66.9,NA,NA,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,0.6,"FALSE","FALSE","FALSE","FALSE",240,FALSE,"FALSE","FALSE","FALSE",7,360,"FALSE","FALSE","FALSE","FALSE",TRUE,0.333333333,-0.166666667,1.41121543519027,1.14621572851332,-0.264999706676946,0.209757370247681,0.133194698583427,0.0765626716642537,0.69,0.67,0.18,0.24
"Morcom Good Frackowiak Rugg 2003","Morcom Good Frackowiak Rugg 2003 Expt 1","Rugg","Morcom Good Frackowiak Rugg 2003 Expt 1-Only",14,14,68,NA,NA,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,0.3,"FALSE","FALSE","FALSE","FALSE",164,FALSE,"FALSE","FALSE","FALSE",0.08333,120,"FALSE","FALSE","FALSE","FALSE",TRUE,0.333333333,-0.166666667,2.04175621688161,1.61284249403648,-0.428913722845134,0.105513020597993,0,0.105513020597993,0.82,0.79,0.13,0.21
"Morcom Good Frackowiak Rugg 2003","Morcom Good Frackowiak Rugg 2003 Expt 1","Rugg","Morcom Good Frackowiak Rugg 2003 Expt 1-Only",14,14,68,NA,NA,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,0.3,"FALSE","FALSE","FALSE","FALSE",164,FALSE,"FALSE","FALSE","FALSE",40,120,"FALSE","FALSE","FALSE","FALSE",TRUE,0.333333333,-0.166666667,1.98140803908433,1.4133365993813,-0.568071439703035,0.184282772523925,-0.032178549494566,0.216461322018491,0.79,0.77,0.12,0.25
"Morcom Li Rugg 2007","Morcom Li Rugg 2007 Expt 1","Rugg","Morcom Li Rugg 2007 Expt 1-Only",14,14,68.3,NA,NA,"FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,1.5,"TRUE","FALSE","FALSE","FALSE",167,FALSE,"FALSE","FALSE","FALSE",5,328,"FALSE","FALSE","FALSE","FALSE",TRUE,0.333333333,-0.166666667,3.63147967940342,2.83632516014145,-0.795154519261966,0.0650537684495407,0.136611014526126,-0.0715572460765854,0.96,0.9,0.03,0.06
"Mormino Brandel Madison Marks Baker Jagust 2012","Mormino Brandel Madison Marks Baker Jagust 2012 Expt 1","Jagust","Mormino Brandel Madison Marks Baker Jagust 2012 Expt 1-Only",15,45,75.36666667,15.6,17.2,"FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,4.4,"FALSE","TRUE","FALSE","FALSE",200,FALSE,"FALSE","FALSE","FALSE",15,300,"FALSE","FALSE","FALSE","FALSE",TRUE,0.333333333,-0.166666667,1.587032353644,0.908243334464444,-0.678789019179554,-0.488035388722602,-0.148640879132825,-0.339394509589777,0.9,0.726666667,0.38,0.38
"Naveh-Benjamin Hussain Guez Bar-On 2003","Naveh-Benjamin Hussain Guez Bar-On 2003 Expt 2","Naveh-Benjamin","Naveh-Benjamin Hussain Guez Bar-On 2003 Expt 2-Only",30,30,73.7,12.7,13.9,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,5,"FALSE","FALSE","FALSE","FALSE",60,FALSE,"FALSE","FALSE","FALSE",2,48,"TRUE","FALSE","FALSE","FALSE",FALSE,0.5,0,1.70678250526217,0.757588660911877,-0.949193844350288,0.0811980384423976,0.0336687989854662,0.0475292394569315,0.78,0.635,0.175,0.34
"Naveh-Benjamin Kilb 2012","Naveh-Benjamin Kilb 2012 Expt 1","Naveh-Benjamin","Naveh-Benjamin Kilb 2012 Expt 1-TestTask=addl assoc memory lists",52,52,71.93,14.64,14.57,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,3,"FALSE","FALSE","FALSE","FALSE",34,FALSE,"FALSE","FALSE","FALSE",1,30,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,1.31288994316729,1.15669452557567,-0.156195417591626,0.11618907651808,-0.0390013354784993,0.155190411996579,0.705,0.73,0.22,0.295
"Naveh-Benjamin Kilb 2012","Naveh-Benjamin Kilb 2012 Expt 1","Naveh-Benjamin","Naveh-Benjamin Kilb 2012 Expt 1-TestTask=addl R/K for ALL; associative recognition",52,52,71.93,14.57,14.57,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,3,"FALSE","FALSE","FALSE","FALSE",34,FALSE,"FALSE","FALSE","FALSE",1,30,"TRUE","FALSE","FALSE","FALSE",FALSE,0.5,0,1.62032323989287,0.881238297284239,-0.73908494260863,0.210716488494373,-0.0737137872581227,0.284430275752496,0.725,0.695,0.155,0.36
"Naveh-Benjamin Kilb 2012","Naveh-Benjamin Kilb 2012 Expt 2","Naveh-Benjamin","Naveh-Benjamin Kilb 2012 Expt 2-TestTask=addl assoc memory lists",56,56,72.895,12.66,14.41,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,3,"FALSE","FALSE","FALSE","FALSE",40,FALSE,"FALSE","FALSE","FALSE",1,32,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,1.52961309187511,1.36912112734081,-0.160491964534298,0.261634997621105,0.055894934936756,0.205740062684349,0.69,0.735,0.155,0.23
"Naveh-Benjamin Kilb 2012","Naveh-Benjamin Kilb 2012 Expt 2","Naveh-Benjamin","Naveh-Benjamin Kilb 2012 Expt 2-TestTask=addl R/F/G for yes, associative recognition",56,56,72.895,12.66,14.41,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,3,"FALSE","FALSE","FALSE","FALSE",40,FALSE,"FALSE","FALSE","FALSE",1,32,"TRUE","FALSE","FALSE","FALSE",FALSE,0.5,0,1.17732780955224,0.8393638656818,-0.337963943870438,0.185297993430382,-0.164191026209579,0.349489019639961,0.655,0.72,0.22,0.4
"Naveh-Benjamin Kilb 2014","Naveh-Benjamin Kilb 2014 Expt 1","Naveh-Benjamin","Naveh-Benjamin Kilb 2014 Expt 1-Only",30,31,70.8,13.1,14.3,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE",TRUE,TRUE,FALSE,3,"FALSE","FALSE","FALSE","FALSE",30,FALSE,"FALSE","FALSE","FALSE",1,40,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,1.28153439924615,1.00369484969227,-0.277839549553876,0.20085403394984,-0.0711201246339196,0.27197415858376,0.67,0.716666667,0.2,0.333333333
"Naveh-Benjamin Kilb 2014","Naveh-Benjamin Kilb 2014 Expt 1","Naveh-Benjamin","Naveh-Benjamin Kilb 2014 Expt 1-Only",30,31,70.8,13.1,14.3,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE",TRUE,TRUE,FALSE,3,"FALSE","FALSE","FALSE","FALSE",30,FALSE,"FALSE","FALSE","FALSE",1,20,"TRUE","FALSE","FALSE","FALSE",FALSE,0.5,0,0.808393625316834,0.2948820745836,-0.513511550733234,0.063501986456091,0.0972874538270664,-0.0337854673709754,0.633333333,0.52,0.32,0.403333333
"Naveh-Benjamin Maddox Jones Old Kilb 2012","Naveh-Benjamin Maddox Jones Old Kilb 2012 Expt 1","Naveh-Benjamin","Naveh-Benjamin Maddox Jones Old Kilb 2012 Expt 1-Only",28,27,73.96666667,13.29,14.29407407,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,3,"FALSE","FALSE","FALSE","FALSE",78,FALSE,"FALSE","FALSE","FALSE",0.5,30,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,1.43112301212722,1.43817061029273,0.00704759816551381,0.347870232340468,0.34474096569414,0.00312926664632845,0.643448276,0.645925926,0.143793103,0.143703704
"Naveh-Benjamin Maddox Jones Old Kilb 2012","Naveh-Benjamin Maddox Jones Old Kilb 2012 Expt 1","Naveh-Benjamin","Naveh-Benjamin Maddox Jones Old Kilb 2012 Expt 1-Only",28,27,73.96666667,13.29,14.29407407,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,3,"FALSE","FALSE","FALSE","FALSE",78,FALSE,"FALSE","FALSE","FALSE",0.5,30,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,1.55924505649204,1.77207903642442,0.212833979932374,0.226237808690349,0.117593453308742,0.108644355381607,0.71,0.778888889,0.157241379,0.157777778
"Naveh-Benjamin Maddox Jones Old Kilb 2012","Naveh-Benjamin Maddox Jones Old Kilb 2012 Expt 1","Naveh-Benjamin","Naveh-Benjamin Maddox Jones Old Kilb 2012 Expt 1-Only",28,27,73.96666667,13.29,14.29407407,"TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,3,"FALSE","FALSE","FALSE","FALSE",78,FALSE,"FALSE","FALSE","FALSE",0.5,30,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,1.62872447831803,1.50752706790335,-0.121197410414683,0.164625159301166,-0.0616863959221462,0.226311555223313,0.742068966,0.792592593,0.163793103,0.244444444
"Naveh-Benjamin Maddox Jones Old Kilb 2012","Naveh-Benjamin Maddox Jones Old Kilb 2012 Expt 1","Naveh-Benjamin","Naveh-Benjamin Maddox Jones Old Kilb 2012 Expt 1-Only",28,27,73.96666667,13.29,14.29407407,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,3,"FALSE","FALSE","FALSE","FALSE",78,FALSE,"FALSE","FALSE","FALSE",0.5,30,"TRUE","FALSE","FALSE","FALSE",FALSE,0.5,0,1.49384293507294,1.17569881461321,-0.318144120459726,0.316510270867608,0.174375260270043,0.142135010597565,0.666551724,0.66037037,0.143793103,0.222962963
"Naveh-Benjamin Maddox Jones Old Kilb 2012","Naveh-Benjamin Maddox Jones Old Kilb 2012 Expt 1","Naveh-Benjamin","Naveh-Benjamin Maddox Jones Old Kilb 2012 Expt 1-Only",28,27,73.96666667,13.29,14.29407407,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,3,"FALSE","FALSE","FALSE","FALSE",78,FALSE,"FALSE","FALSE","FALSE",0.5,30,"TRUE","FALSE","FALSE","FALSE",FALSE,0.5,0,1.36507631662183,1.10394241914694,-0.261133897474887,0.154166464540801,-0.102834907058259,0.25700137159906,0.70137931,0.743703704,0.20137931,0.326666667
"Naveh-Benjamin Maddox Jones Old Kilb 2012","Naveh-Benjamin Maddox Jones Old Kilb 2012 Expt 1","Naveh-Benjamin","Naveh-Benjamin Maddox Jones Old Kilb 2012 Expt 1-Only",28,27,73.96666667,13.29,14.29407407,"TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,3,"FALSE","FALSE","FALSE","FALSE",78,FALSE,"FALSE","FALSE","FALSE",0.5,30,"TRUE","FALSE","FALSE","FALSE",FALSE,0.5,0,1.33470218122928,1.1363601516165,-0.198342029612786,0.192891789688171,0.0212757213788149,0.171616068309356,0.682413793,0.707777778,0.194827586,0.277777778
"Naveh-Benjamin Maddox Jones Old Kilb 2012","Naveh-Benjamin Maddox Jones Old Kilb 2012 Expt 2","Naveh-Benjamin","Naveh-Benjamin Maddox Jones Old Kilb 2012 Expt 2-Only",39,37,71.37837838,13.41,15.27108108,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,3,"FALSE","FALSE","FALSE","FALSE",80,FALSE,"FALSE","FALSE","FALSE",0.5,64,"FALSE","FALSE","FALSE","FALSE",TRUE,0.5,0,1.17549009427148,0.943163414530456,-0.232326679741024,0.304413995088507,0.190853559821043,0.113560435267464,0.611538462,0.610540541,0.186153846,0.253846154
"Naveh-Benjamin Maddox Jones Old Kilb 2012","Naveh-Benjamin Maddox Jones Old Kilb 2012 Expt 2","Naveh-Benjamin","Naveh-Benjamin Maddox Jones Old Kilb 2012 Expt 2-Only",39,37,71.37837838,13.41,15.27108108,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",FALSE,TRUE,FALSE,3,"FALSE","FALSE","FALSE","FALSE",40,FALSE,"FALSE","FALSE","FALSE",0.5,24,"TRUE","FALSE","FALSE","FALSE",FALSE,0.5,0,1.31071607426687,1.15483145576963,-0.155884618497237,0.194102643921602,-0.00141602733837343,0.195518671259976,0.677692308,0.718648649,0.1978125,0.282307692
